Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2015,Unintentional Injury,Indiana,IN,5,0-79,Floating,Nonmetropolitan,665,"1,405,289",321,344,51.7
2015,Unintentional Injury,Indiana,IN,5,0-84,2005 Fixed,All,"2,791","6,491,870","1,289","1,502",53.8
2015,Unintentional Injury,Indiana,IN,5,0-84,2005 Fixed,Metropolitan,"2,070","5,055,761",994,"1,076",52
2015,Unintentional Injury,Indiana,IN,5,0-84,2005 Fixed,Nonmetropolitan,721,"1,436,109",295,426,59.1
2015,Unintentional Injury,Indiana,IN,5,0-84,2010 Fixed,All,"2,791","6,491,870","1,342","1,449",51.9
2015,Unintentional Injury,Indiana,IN,5,0-84,2010 Fixed,Metropolitan,"2,070","5,055,761","1,035","1,035",50
2015,Unintentional Injury,Indiana,IN,5,0-84,2010 Fixed,Nonmetropolitan,721,"1,436,109",307,414,57.4
2015,Unintentional Injury,Indiana,IN,5,0-84,Floating,All,"2,791","6,491,870","1,558","1,233",44.2
2015,Unintentional Injury,Indiana,IN,5,0-84,Floating,Metropolitan,"2,070","5,055,761","1,202",868,41.9
2015,Unintentional Injury,Indiana,IN,5,0-84,Floating,Nonmetropolitan,721,"1,436,109",356,365,50.6
2015,Unintentional Injury,Iowa,IA,7,0-49,2005 Fixed,All,441,"1,995,660",298,143,32.4
2015,Unintentional Injury,Iowa,IA,7,0-49,2005 Fixed,Metropolitan,255,"1,239,861",187,68,26.7
2015,Unintentional Injury,Iowa,IA,7,0-49,2005 Fixed,Nonmetropolitan,186,"755,799",111,75,40.3
2015,Unintentional Injury,Iowa,IA,7,0-49,2010 Fixed,All,441,"1,995,660",304,137,31.1
2015,Unintentional Injury,Iowa,IA,7,0-49,2010 Fixed,Metropolitan,255,"1,239,861",191,64,25.1
2015,Unintentional Injury,Iowa,IA,7,0-49,2010 Fixed,Nonmetropolitan,186,"755,799",113,73,39.2
2015,Unintentional Injury,Iowa,IA,7,0-49,Floating,All,441,"1,995,660",327,114,25.9
2015,Unintentional Injury,Iowa,IA,7,0-49,Floating,Metropolitan,255,"1,239,861",205,50,19.6
2015,Unintentional Injury,Iowa,IA,7,0-49,Floating,Nonmetropolitan,186,"755,799",121,65,34.9
2015,Unintentional Injury,Iowa,IA,7,0-54,2005 Fixed,All,532,"2,207,705",344,188,35.3
2015,Unintentional Injury,Iowa,IA,7,0-54,2005 Fixed,Metropolitan,308,"1,360,254",213,100,32.5
2015,Unintentional Injury,Iowa,IA,7,0-54,2005 Fixed,Nonmetropolitan,224,"847,451",131,93,41.5
2015,Unintentional Injury,Iowa,IA,7,0-54,2010 Fixed,All,532,"2,207,705",360,172,32.3
2015,Unintentional Injury,Iowa,IA,7,0-54,2010 Fixed,Metropolitan,308,"1,360,254",222,86,27.9
2015,Unintentional Injury,Iowa,IA,7,0-54,2010 Fixed,Nonmetropolitan,224,"847,451",138,86,38.4
2015,Unintentional Injury,Iowa,IA,7,0-54,Floating,All,532,"2,207,705",412,120,22.6
2015,Unintentional Injury,Iowa,IA,7,0-54,Floating,Metropolitan,308,"1,360,254",254,54,17.5
2015,Unintentional Injury,Iowa,IA,7,0-54,Floating,Nonmetropolitan,224,"847,451",158,66,29.5
2015,Unintentional Injury,Iowa,IA,7,0-59,2005 Fixed,All,631,"2,424,828",391,240,38
2015,Unintentional Injury,Iowa,IA,7,0-59,2005 Fixed,Metropolitan,361,"1,479,478",239,122,33.8
2015,Unintentional Injury,Iowa,IA,7,0-59,2005 Fixed,Nonmetropolitan,270,"945,350",152,118,43.7
2015,Unintentional Injury,Iowa,IA,7,0-59,2010 Fixed,All,631,"2,424,828",415,216,34.2
2015,Unintentional Injury,Iowa,IA,7,0-59,2010 Fixed,Metropolitan,361,"1,479,478",253,108,29.9
2015,Unintentional Injury,Iowa,IA,7,0-59,2010 Fixed,Nonmetropolitan,270,"945,350",162,108,40
2015,Unintentional Injury,Iowa,IA,7,0-59,Floating,All,631,"2,424,828",472,159,25.2
2015,Unintentional Injury,Iowa,IA,7,0-59,Floating,Metropolitan,361,"1,479,478",286,75,20.8
2015,Unintentional Injury,Iowa,IA,7,0-59,Floating,Nonmetropolitan,270,"945,350",185,85,31.5
2015,Unintentional Injury,Iowa,IA,7,0-64,2005 Fixed,All,717,"2,621,022",426,291,40.6
2015,Unintentional Injury,Iowa,IA,7,0-64,2005 Fixed,Metropolitan,402,"1,586,204",258,149,37.1
2015,Unintentional Injury,Iowa,IA,7,0-64,2005 Fixed,Nonmetropolitan,315,"1,034,818",168,147,46.7
2015,Unintentional Injury,Iowa,IA,7,0-64,2010 Fixed,All,717,"2,621,022",451,266,37.1
2015,Unintentional Injury,Iowa,IA,7,0-64,2010 Fixed,Metropolitan,402,"1,586,204",272,130,32.3
2015,Unintentional Injury,Iowa,IA,7,0-64,2010 Fixed,Nonmetropolitan,315,"1,034,818",179,136,43.2
2015,Unintentional Injury,Iowa,IA,7,0-64,Floating,All,717,"2,621,022",544,173,24.1
2015,Unintentional Injury,Iowa,IA,7,0-64,Floating,Metropolitan,402,"1,586,204",326,76,18.9
2015,Unintentional Injury,Iowa,IA,7,0-64,Floating,Nonmetropolitan,315,"1,034,818",218,97,30.8
2015,Unintentional Injury,Iowa,IA,7,0-69,2005 Fixed,All,796,"2,779,004",473,323,40.6
2015,Unintentional Injury,Iowa,IA,7,0-69,2005 Fixed,Metropolitan,434,"1,671,537",283,151,34.8
2015,Unintentional Injury,Iowa,IA,7,0-69,2005 Fixed,Nonmetropolitan,362,"1,107,467",190,172,47.5
2015,Unintentional Injury,Iowa,IA,7,0-69,2010 Fixed,All,796,"2,779,004",501,295,37.1
2015,Unintentional Injury,Iowa,IA,7,0-69,2010 Fixed,Metropolitan,434,"1,671,537",300,134,30.9
2015,Unintentional Injury,Iowa,IA,7,0-69,2010 Fixed,Nonmetropolitan,362,"1,107,467",202,160,44.2
2015,Unintentional Injury,Iowa,IA,7,0-69,Floating,All,796,"2,779,004",577,219,27.5
2015,Unintentional Injury,Iowa,IA,7,0-69,Floating,Metropolitan,434,"1,671,537",343,91,21
2015,Unintentional Injury,Iowa,IA,7,0-69,Floating,Nonmetropolitan,362,"1,107,467",233,129,35.6
2015,Unintentional Injury,Iowa,IA,7,0-74,2005 Fixed,All,865,"2,891,478",504,361,41.7
2015,Unintentional Injury,Iowa,IA,7,0-74,2005 Fixed,Metropolitan,466,"1,729,716",299,171,36.7
2015,Unintentional Injury,Iowa,IA,7,0-74,2005 Fixed,Nonmetropolitan,399,"1,161,762",205,194,48.6
2015,Unintentional Injury,Iowa,IA,7,0-74,2010 Fixed,All,865,"2,891,478",530,335,38.7
2015,Unintentional Injury,Iowa,IA,7,0-74,2010 Fixed,Metropolitan,466,"1,729,716",314,152,32.6
2015,Unintentional Injury,Iowa,IA,7,0-74,2010 Fixed,Nonmetropolitan,399,"1,161,762",216,183,45.9
2015,Unintentional Injury,Iowa,IA,7,0-74,Floating,All,865,"2,891,478",630,235,27.2
2015,Unintentional Injury,Iowa,IA,7,0-74,Floating,Metropolitan,466,"1,729,716",372,94,20.2
2015,Unintentional Injury,Iowa,IA,7,0-74,Floating,Nonmetropolitan,399,"1,161,762",258,141,35.3
2015,Unintentional Injury,Iowa,IA,7,0-79,2005 Fixed,All,953,"2,978,417",564,389,40.8
2015,Unintentional Injury,Iowa,IA,7,0-79,2005 Fixed,Metropolitan,503,"1,772,802",329,174,34.6
2015,Unintentional Injury,Iowa,IA,7,0-79,2005 Fixed,Nonmetropolitan,450,"1,205,615",234,216,48
2015,Unintentional Injury,Iowa,IA,7,0-79,2010 Fixed,All,953,"2,978,417",591,362,38
2015,Unintentional Injury,Iowa,IA,7,0-79,2010 Fixed,Metropolitan,503,"1,772,802",345,158,31.4
2015,Unintentional Injury,Iowa,IA,7,0-79,2010 Fixed,Nonmetropolitan,450,"1,205,615",246,204,45.3
2015,Unintentional Injury,Iowa,IA,7,0-79,Floating,All,953,"2,978,417",669,284,29.8
2015,Unintentional Injury,Iowa,IA,7,0-79,Floating,Metropolitan,503,"1,772,802",390,113,22.5
2015,Unintentional Injury,Iowa,IA,7,0-79,Floating,Nonmetropolitan,450,"1,205,615",279,171,38
2015,Unintentional Injury,Iowa,IA,7,0-84,2005 Fixed,All,"1,107","3,044,713",618,489,44.2
2015,Unintentional Injury,Iowa,IA,7,0-84,2005 Fixed,Metropolitan,589,"1,804,728",355,239,40.6
2015,Unintentional Injury,Iowa,IA,7,0-84,2005 Fixed,Nonmetropolitan,518,"1,239,985",263,255,49.2
2015,Unintentional Injury,Iowa,IA,7,0-84,2010 Fixed,All,"1,107","3,044,713",641,466,42.1
2015,Unintentional Injury,Iowa,IA,7,0-84,2010 Fixed,Metropolitan,589,"1,804,728",369,220,37.4
2015,Unintentional Injury,Iowa,IA,7,0-84,2010 Fixed,Nonmetropolitan,518,"1,239,985",273,245,47.3
2015,Unintentional Injury,Iowa,IA,7,0-84,Floating,All,"1,107","3,044,713",743,364,32.9
2015,Unintentional Injury,Iowa,IA,7,0-84,Floating,Metropolitan,589,"1,804,728",427,162,27.5
2015,Unintentional Injury,Iowa,IA,7,0-84,Floating,Nonmetropolitan,518,"1,239,985",316,202,39
2015,Unintentional Injury,Kansas,KS,7,0-49,2005 Fixed,All,531,"1,925,831",286,245,46.1
2015,Unintentional Injury,Kansas,KS,7,0-49,2005 Fixed,Metropolitan,319,"1,330,846",199,128,40.1
2015,Unintentional Injury,Kansas,KS,7,0-49,2005 Fixed,Nonmetropolitan,212,"594,985",87,125,59
2015,Unintentional Injury,Kansas,KS,7,0-49,2010 Fixed,All,531,"1,925,831",291,240,45.2
2015,Unintentional Injury,Kansas,KS,7,0-49,2010 Fixed,Metropolitan,319,"1,330,846",203,117,36.7
2015,Unintentional Injury,Kansas,KS,7,0-49,2010 Fixed,Nonmetropolitan,212,"594,985",88,124,58.5
2015,Unintentional Injury,Kansas,KS,7,0-49,Floating,All,531,"1,925,831",312,219,41.2
2015,Unintentional Injury,Kansas,KS,7,0-49,Floating,Metropolitan,319,"1,330,846",218,101,31.7
2015,Unintentional Injury,Kansas,KS,7,0-49,Floating,Nonmetropolitan,212,"594,985",95,117,55.2
2015,Unintentional Injury,Kansas,KS,7,0-54,2005 Fixed,All,627,"2,118,028",327,300,47.8
2015,Unintentional Injury,Kansas,KS,7,0-54,2005 Fixed,Metropolitan,381,"1,460,769",226,159,41.7
2015,Unintentional Injury,Kansas,KS,7,0-54,2005 Fixed,Nonmetropolitan,246,"657,259",101,145,58.9
2015,Unintentional Injury,Kansas,KS,7,0-54,2010 Fixed,All,627,"2,118,028",341,286,45.6
2015,Unintentional Injury,Kansas,KS,7,0-54,2010 Fixed,Metropolitan,381,"1,460,769",236,145,38.1
2015,Unintentional Injury,Kansas,KS,7,0-54,2010 Fixed,Nonmetropolitan,246,"657,259",105,141,57.3
2015,Unintentional Injury,Kansas,KS,7,0-54,Floating,All,627,"2,118,028",389,238,38
2015,Unintentional Injury,Kansas,KS,7,0-54,Floating,Metropolitan,381,"1,460,769",270,111,29.1
2015,Unintentional Injury,Kansas,KS,7,0-54,Floating,Nonmetropolitan,246,"657,259",120,126,51.2
2015,Unintentional Injury,Kansas,KS,7,0-59,2005 Fixed,All,721,"2,312,811",370,351,48.7
2015,Unintentional Injury,Kansas,KS,7,0-59,2005 Fixed,Metropolitan,440,"1,590,211",255,193,43.9
2015,Unintentional Injury,Kansas,KS,7,0-59,2005 Fixed,Nonmetropolitan,281,"722,600",115,166,59.1
2015,Unintentional Injury,Kansas,KS,7,0-59,2010 Fixed,All,721,"2,312,811",391,330,45.8
2015,Unintentional Injury,Kansas,KS,7,0-59,2010 Fixed,Metropolitan,440,"1,590,211",270,170,38.6
2015,Unintentional Injury,Kansas,KS,7,0-59,2010 Fixed,Nonmetropolitan,281,"722,600",121,160,56.9
2015,Unintentional Injury,Kansas,KS,7,0-59,Floating,All,721,"2,312,811",443,278,38.6
2015,Unintentional Injury,Kansas,KS,7,0-59,Floating,Metropolitan,440,"1,590,211",305,135,30.7
2015,Unintentional Injury,Kansas,KS,7,0-59,Floating,Nonmetropolitan,281,"722,600",138,143,50.9
2015,Unintentional Injury,Kansas,KS,7,0-64,2005 Fixed,All,806,"2,485,231",399,407,50.5
2015,Unintentional Injury,Kansas,KS,7,0-64,2005 Fixed,Metropolitan,489,"1,703,682",274,219,44.8
2015,Unintentional Injury,Kansas,KS,7,0-64,2005 Fixed,Nonmetropolitan,317,"781,549",125,192,60.6
2015,Unintentional Injury,Kansas,KS,7,0-64,2010 Fixed,All,806,"2,485,231",421,385,47.8
2015,Unintentional Injury,Kansas,KS,7,0-64,2010 Fixed,Metropolitan,489,"1,703,682",289,200,40.9
2015,Unintentional Injury,Kansas,KS,7,0-64,2010 Fixed,Nonmetropolitan,317,"781,549",132,185,58.4
2015,Unintentional Injury,Kansas,KS,7,0-64,Floating,All,806,"2,485,231",506,300,37.2
2015,Unintentional Injury,Kansas,KS,7,0-64,Floating,Metropolitan,489,"1,703,682",347,142,29
2015,Unintentional Injury,Kansas,KS,7,0-64,Floating,Nonmetropolitan,317,"781,549",159,158,49.8
2015,Unintentional Injury,Kansas,KS,7,0-69,2005 Fixed,All,879,"2,623,334",442,437,49.7
2015,Unintentional Injury,Kansas,KS,7,0-69,2005 Fixed,Metropolitan,525,"1,793,947",302,231,44
2015,Unintentional Injury,Kansas,KS,7,0-69,2005 Fixed,Nonmetropolitan,354,"829,387",139,215,60.7
2015,Unintentional Injury,Kansas,KS,7,0-69,2010 Fixed,All,879,"2,623,334",467,412,46.9
2015,Unintentional Injury,Kansas,KS,7,0-69,2010 Fixed,Metropolitan,525,"1,793,947",319,206,39.2
2015,Unintentional Injury,Kansas,KS,7,0-69,2010 Fixed,Nonmetropolitan,354,"829,387",147,207,58.5
2015,Unintentional Injury,Kansas,KS,7,0-69,Floating,All,879,"2,623,334",535,344,39.1
2015,Unintentional Injury,Kansas,KS,7,0-69,Floating,Metropolitan,525,"1,793,947",366,159,30.3
2015,Unintentional Injury,Kansas,KS,7,0-69,Floating,Nonmetropolitan,354,"829,387",169,185,52.3
2015,Unintentional Injury,Kansas,KS,7,0-74,2005 Fixed,All,953,"2,720,499",467,486,51
2015,Unintentional Injury,Kansas,KS,7,0-74,2005 Fixed,Metropolitan,568,"1,854,754",318,254,44.7
2015,Unintentional Injury,Kansas,KS,7,0-74,2005 Fixed,Nonmetropolitan,385,"865,745",149,236,61.3
2015,Unintentional Injury,Kansas,KS,7,0-74,2010 Fixed,All,953,"2,720,499",491,462,48.5
2015,Unintentional Injury,Kansas,KS,7,0-74,2010 Fixed,Metropolitan,568,"1,854,754",334,234,41.2
2015,Unintentional Injury,Kansas,KS,7,0-74,2010 Fixed,Nonmetropolitan,385,"865,745",157,228,59.2
2015,Unintentional Injury,Kansas,KS,7,0-74,Floating,All,953,"2,720,499",582,371,38.9
2015,Unintentional Injury,Kansas,KS,7,0-74,Floating,Metropolitan,568,"1,854,754",396,172,30.3
2015,Unintentional Injury,Kansas,KS,7,0-74,Floating,Nonmetropolitan,385,"865,745",186,199,51.7
2015,Unintentional Injury,Kansas,KS,7,0-79,2005 Fixed,All,"1,040","2,792,011",518,522,50.2
2015,Unintentional Injury,Kansas,KS,7,0-79,2005 Fixed,Metropolitan,625,"1,897,580",349,284,45.4
2015,Unintentional Injury,Kansas,KS,7,0-79,2005 Fixed,Nonmetropolitan,415,"894,431",169,246,59.3
2015,Unintentional Injury,Kansas,KS,7,0-79,2010 Fixed,All,"1,040","2,792,011",542,498,47.9
2015,Unintentional Injury,Kansas,KS,7,0-79,2010 Fixed,Metropolitan,625,"1,897,580",366,259,41.4
2015,Unintentional Injury,Kansas,KS,7,0-79,2010 Fixed,Nonmetropolitan,415,"894,431",177,238,57.3
2015,Unintentional Injury,Kansas,KS,7,0-79,Floating,All,"1,040","2,792,011",613,427,41.1
2015,Unintentional Injury,Kansas,KS,7,0-79,Floating,Metropolitan,625,"1,897,580",414,211,33.8
2015,Unintentional Injury,Kansas,KS,7,0-79,Floating,Nonmetropolitan,415,"894,431",199,216,52
2015,Unintentional Injury,Kansas,KS,7,0-84,2005 Fixed,All,"1,159","2,847,016",561,598,51.6
2015,Unintentional Injury,Kansas,KS,7,0-84,2005 Fixed,Metropolitan,688,"1,930,143",374,318,46.2
2015,Unintentional Injury,Kansas,KS,7,0-84,2005 Fixed,Nonmetropolitan,471,"916,873",187,284,60.3
2015,Unintentional Injury,Kansas,KS,7,0-84,2010 Fixed,All,"1,159","2,847,016",582,577,49.8
2015,Unintentional Injury,Kansas,KS,7,0-84,2010 Fixed,Metropolitan,688,"1,930,143",388,300,43.6
2015,Unintentional Injury,Kansas,KS,7,0-84,2010 Fixed,Nonmetropolitan,471,"916,873",194,277,58.8
2015,Unintentional Injury,Kansas,KS,7,0-84,Floating,All,"1,159","2,847,016",675,484,41.8
2015,Unintentional Injury,Kansas,KS,7,0-84,Floating,Metropolitan,688,"1,930,143",451,237,34.4
2015,Unintentional Injury,Kansas,KS,7,0-84,Floating,Nonmetropolitan,471,"916,873",224,247,52.4
2015,Unintentional Injury,Kentucky,KY,4,0-49,2005 Fixed,All,"1,553","2,850,866",432,"1,121",72.2
2015,Unintentional Injury,Kentucky,KY,4,0-49,2005 Fixed,Metropolitan,840,"1,709,527",259,581,69.2
2015,Unintentional Injury,Kentucky,KY,4,0-49,2005 Fixed,Nonmetropolitan,713,"1,141,339",173,540,75.7
2015,Unintentional Injury,Kentucky,KY,4,0-49,2010 Fixed,All,"1,553","2,850,866",443,"1,110",71.5
2015,Unintentional Injury,Kentucky,KY,4,0-49,2010 Fixed,Metropolitan,840,"1,709,527",266,574,68.3
2015,Unintentional Injury,Kentucky,KY,4,0-49,2010 Fixed,Nonmetropolitan,713,"1,141,339",177,536,75.2
2015,Unintentional Injury,Kentucky,KY,4,0-49,Floating,All,"1,553","2,850,866",478,"1,075",69.2
2015,Unintentional Injury,Kentucky,KY,4,0-49,Floating,Metropolitan,840,"1,709,527",287,553,65.8
2015,Unintentional Injury,Kentucky,KY,4,0-49,Floating,Nonmetropolitan,713,"1,141,339",191,522,73.2
2015,Unintentional Injury,Kentucky,KY,4,0-54,2005 Fixed,All,"1,815","3,166,782",499,"1,316",72.5
2015,Unintentional Injury,Kentucky,KY,4,0-54,2005 Fixed,Metropolitan,971,"1,892,401",298,673,69.3
2015,Unintentional Injury,Kentucky,KY,4,0-54,2005 Fixed,Nonmetropolitan,844,"1,274,381",201,643,76.2
2015,Unintentional Injury,Kentucky,KY,4,0-54,2010 Fixed,All,"1,815","3,166,782",525,"1,290",71.1
2015,Unintentional Injury,Kentucky,KY,4,0-54,2010 Fixed,Metropolitan,971,"1,892,401",313,658,67.8
2015,Unintentional Injury,Kentucky,KY,4,0-54,2010 Fixed,Nonmetropolitan,844,"1,274,381",212,632,74.9
2015,Unintentional Injury,Kentucky,KY,4,0-54,Floating,All,"1,815","3,166,782",603,"1,212",66.8
2015,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Metropolitan,971,"1,892,401",359,612,63
2015,Unintentional Injury,Kentucky,KY,4,0-54,Floating,Nonmetropolitan,844,"1,274,381",244,600,71.1
2015,Unintentional Injury,Kentucky,KY,4,0-59,2005 Fixed,All,"2,034","3,476,522",568,"1,466",72.1
2015,Unintentional Injury,Kentucky,KY,4,0-59,2005 Fixed,Metropolitan,"1,096","2,070,608",338,758,69.2
2015,Unintentional Injury,Kentucky,KY,4,0-59,2005 Fixed,Nonmetropolitan,938,"1,405,914",230,708,75.5
2015,Unintentional Injury,Kentucky,KY,4,0-59,2010 Fixed,All,"2,034","3,476,522",605,"1,429",70.3
2015,Unintentional Injury,Kentucky,KY,4,0-59,2010 Fixed,Metropolitan,"1,096","2,070,608",360,736,67.2
2015,Unintentional Injury,Kentucky,KY,4,0-59,2010 Fixed,Nonmetropolitan,938,"1,405,914",246,692,73.8
2015,Unintentional Injury,Kentucky,KY,4,0-59,Floating,All,"2,034","3,476,522",689,"1,345",66.1
2015,Unintentional Injury,Kentucky,KY,4,0-59,Floating,Metropolitan,"1,096","2,070,608",409,687,62.7
2015,Unintentional Injury,Kentucky,KY,4,0-59,Floating,Nonmetropolitan,938,"1,405,914",280,658,70.1
2015,Unintentional Injury,Kentucky,KY,4,0-64,2005 Fixed,All,"2,187","3,752,327",614,"1,573",71.9
2015,Unintentional Injury,Kentucky,KY,4,0-64,2005 Fixed,Metropolitan,"1,173","2,225,437",363,810,69.1
2015,Unintentional Injury,Kentucky,KY,4,0-64,2005 Fixed,Nonmetropolitan,"1,014","1,526,890",251,763,75.2
2015,Unintentional Injury,Kentucky,KY,4,0-64,2010 Fixed,All,"2,187","3,752,327",654,"1,533",70.1
2015,Unintentional Injury,Kentucky,KY,4,0-64,2010 Fixed,Metropolitan,"1,173","2,225,437",386,787,67.1
2015,Unintentional Injury,Kentucky,KY,4,0-64,2010 Fixed,Nonmetropolitan,"1,014","1,526,890",267,747,73.7
2015,Unintentional Injury,Kentucky,KY,4,0-64,Floating,All,"2,187","3,752,327",789,"1,398",63.9
2015,Unintentional Injury,Kentucky,KY,4,0-64,Floating,Metropolitan,"1,173","2,225,437",465,708,60.4
2015,Unintentional Injury,Kentucky,KY,4,0-64,Floating,Nonmetropolitan,"1,014","1,526,890",324,690,68
2015,Unintentional Injury,Kentucky,KY,4,0-69,2005 Fixed,All,"2,313","3,986,396",686,"1,627",70.3
2015,Unintentional Injury,Kentucky,KY,4,0-69,2005 Fixed,Metropolitan,"1,233","2,353,366",403,830,67.3
2015,Unintentional Injury,Kentucky,KY,4,0-69,2005 Fixed,Nonmetropolitan,"1,080","1,633,030",283,797,73.8
2015,Unintentional Injury,Kentucky,KY,4,0-69,2010 Fixed,All,"2,313","3,986,396",729,"1,584",68.5
2015,Unintentional Injury,Kentucky,KY,4,0-69,2010 Fixed,Metropolitan,"1,233","2,353,366",428,805,65.3
2015,Unintentional Injury,Kentucky,KY,4,0-69,2010 Fixed,Nonmetropolitan,"1,080","1,633,030",301,779,72.1
2015,Unintentional Injury,Kentucky,KY,4,0-69,Floating,All,"2,313","3,986,396",841,"1,472",63.6
2015,Unintentional Injury,Kentucky,KY,4,0-69,Floating,Metropolitan,"1,233","2,353,366",493,740,60
2015,Unintentional Injury,Kentucky,KY,4,0-69,Floating,Nonmetropolitan,"1,080","1,633,030",348,732,67.8
2015,Unintentional Injury,Kentucky,KY,4,0-74,2005 Fixed,All,"2,426","4,151,193",730,"1,696",69.9
2015,Unintentional Injury,Kentucky,KY,4,0-74,2005 Fixed,Metropolitan,"1,292","2,440,135",426,866,67
2015,Unintentional Injury,Kentucky,KY,4,0-74,2005 Fixed,Nonmetropolitan,"1,134","1,711,058",304,830,73.2
2015,Unintentional Injury,Kentucky,KY,4,0-74,2010 Fixed,All,"2,426","4,151,193",771,"1,655",68.2
2015,Unintentional Injury,Kentucky,KY,4,0-74,2010 Fixed,Metropolitan,"1,292","2,440,135",450,842,65.2
2015,Unintentional Injury,Kentucky,KY,4,0-74,2010 Fixed,Nonmetropolitan,"1,134","1,711,058",322,812,71.6
2015,Unintentional Injury,Kentucky,KY,4,0-74,Floating,All,"2,426","4,151,193",917,"1,509",62.2
2015,Unintentional Injury,Kentucky,KY,4,0-74,Floating,Metropolitan,"1,292","2,440,135",534,758,58.7
2015,Unintentional Injury,Kentucky,KY,4,0-74,Floating,Nonmetropolitan,"1,134","1,711,058",383,751,66.2
2015,Unintentional Injury,Kentucky,KY,4,0-79,2005 Fixed,All,"2,561","4,268,500",814,"1,747",68.2
2015,Unintentional Injury,Kentucky,KY,4,0-79,2005 Fixed,Metropolitan,"1,352","2,501,809",471,881,65.2
2015,Unintentional Injury,Kentucky,KY,4,0-79,2005 Fixed,Nonmetropolitan,"1,209","1,766,691",343,866,71.6
2015,Unintentional Injury,Kentucky,KY,4,0-79,2010 Fixed,All,"2,561","4,268,500",856,"1,705",66.6
2015,Unintentional Injury,Kentucky,KY,4,0-79,2010 Fixed,Metropolitan,"1,352","2,501,809",495,857,63.4
2015,Unintentional Injury,Kentucky,KY,4,0-79,2010 Fixed,Nonmetropolitan,"1,209","1,766,691",361,848,70.1
2015,Unintentional Injury,Kentucky,KY,4,0-79,Floating,All,"2,561","4,268,500",971,"1,590",62.1
2015,Unintentional Injury,Kentucky,KY,4,0-79,Floating,Metropolitan,"1,352","2,501,809",562,790,58.4
2015,Unintentional Injury,Kentucky,KY,4,0-79,Floating,Nonmetropolitan,"1,209","1,766,691",410,799,66.1
2015,Unintentional Injury,Kentucky,KY,4,0-84,2005 Fixed,All,"2,671","4,347,731",876,"1,795",67.2
2015,Unintentional Injury,Kentucky,KY,4,0-84,2005 Fixed,Metropolitan,"1,405","2,544,868",503,902,64.2
2015,Unintentional Injury,Kentucky,KY,4,0-84,2005 Fixed,Nonmetropolitan,"1,266","1,802,863",372,894,70.6
2015,Unintentional Injury,Kentucky,KY,4,0-84,2010 Fixed,All,"2,671","4,347,731",914,"1,757",65.8
2015,Unintentional Injury,Kentucky,KY,4,0-84,2010 Fixed,Metropolitan,"1,405","2,544,868",525,880,62.6
2015,Unintentional Injury,Kentucky,KY,4,0-84,2010 Fixed,Nonmetropolitan,"1,266","1,802,863",388,878,69.4
2015,Unintentional Injury,Kentucky,KY,4,0-84,Floating,All,"2,671","4,347,731","1,062","1,609",60.2
2015,Unintentional Injury,Kentucky,KY,4,0-84,Floating,Metropolitan,"1,405","2,544,868",611,794,56.5
2015,Unintentional Injury,Kentucky,KY,4,0-84,Floating,Nonmetropolitan,"1,266","1,802,863",451,815,64.4
2015,Unintentional Injury,Louisiana,LA,6,0-49,2005 Fixed,All,"1,360","3,102,735",467,893,65.7
2015,Unintentional Injury,Louisiana,LA,6,0-49,2005 Fixed,Metropolitan,"1,098","2,604,430",393,705,64.2
2015,Unintentional Injury,Louisiana,LA,6,0-49,2005 Fixed,Nonmetropolitan,262,"498,305",74,188,71.8
2015,Unintentional Injury,Louisiana,LA,6,0-49,2010 Fixed,All,"1,360","3,102,735",478,882,64.9
2015,Unintentional Injury,Louisiana,LA,6,0-49,2010 Fixed,Metropolitan,"1,098","2,604,430",403,695,63.3
2015,Unintentional Injury,Louisiana,LA,6,0-49,2010 Fixed,Nonmetropolitan,262,"498,305",76,186,71
2015,Unintentional Injury,Louisiana,LA,6,0-49,Floating,All,"1,360","3,102,735",515,845,62.1
2015,Unintentional Injury,Louisiana,LA,6,0-49,Floating,Metropolitan,"1,098","2,604,430",434,664,60.5
2015,Unintentional Injury,Louisiana,LA,6,0-49,Floating,Nonmetropolitan,262,"498,305",81,181,69.1
2015,Unintentional Injury,Louisiana,LA,6,0-54,2005 Fixed,All,"1,586","3,420,100",533,"1,053",66.4
2015,Unintentional Injury,Louisiana,LA,6,0-54,2005 Fixed,Metropolitan,"1,284","2,871,075",448,836,65.1
2015,Unintentional Injury,Louisiana,LA,6,0-54,2005 Fixed,Nonmetropolitan,302,"549,025",85,217,71.9
2015,Unintentional Injury,Louisiana,LA,6,0-54,2010 Fixed,All,"1,586","3,420,100",560,"1,026",64.7
2015,Unintentional Injury,Louisiana,LA,6,0-54,2010 Fixed,Metropolitan,"1,284","2,871,075",471,813,63.3
2015,Unintentional Injury,Louisiana,LA,6,0-54,2010 Fixed,Nonmetropolitan,302,"549,025",89,213,70.5
2015,Unintentional Injury,Louisiana,LA,6,0-54,Floating,All,"1,586","3,420,100",641,945,59.6
2015,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Metropolitan,"1,284","2,871,075",539,745,58
2015,Unintentional Injury,Louisiana,LA,6,0-54,Floating,Nonmetropolitan,302,"549,025",102,200,66.2
